url,Player,Nationality,Team,Mat,Inns,Overs,Runs,Wkts,BBI,Avg,Econ,SR,4w,5w
http://www.iplt20.com/stats/2011/best-strikerates,Roelof; van der Merwe,Overseas,Delhi Daredevils,4,4,14.5,92,5,20-Mar,18.4,6.2,17.8,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Albie; Morkel,Overseas,Chennai Super Kings,15,14,45,382,15,29-Mar,25.46,8.48,18,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Yusuf; Pathan,Indian,Kolkata Knight Riders,15,14,39,238,13,20-Mar,18.3,6.1,18,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Jaydev; Unadkat,Indian,Kolkata Knight Riders,7,6,18,150,6,25-Feb,25,8.33,18,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Syed; Mohammad,Overseas,Royal Challengers Bangalore,5,5,15,127,5,25-Feb,25.4,8.46,18,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Raiphi; Gomez,Overseas,Kochi Tuskers Kerala,11,8,15,124,5,14-Feb,24.8,8.26,18,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Bipul; Sharma,Indian,Kings XI Punjab,4,4,12,78,4,Feb-32,19.5,6.5,18,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Bhargav; Bhatt,Indian,Kings XI Punjab,10,8,27.5,229,9,22-Apr,25.44,8.22,18.55,1,0
http://www.iplt20.com/stats/2011/best-strikerates,Iqbal; Abdulla,Overseas,Kolkata Knight Riders,15,15,50,305,16,24-Mar,19.06,6.1,18.75,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Rahul; Sharma,Indian,Pune Warriors India,14,14,50,273,16,13-Mar,17.06,5.46,18.75,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Ravichandran; Ashwin,Indian,Chennai Super Kings,16,16,63,388,20,16-Mar,19.4,6.15,18.9,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Amit; Singh,Indian,Rajasthan Royals,9,9,28.3,215,9,Mar-35,23.88,7.54,19,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Yuvraj; Singh,Indian,Pune Warriors India,14,13,29,192,9,29-Apr,21.33,6.62,19.33,1,0
http://www.iplt20.com/stats/2011/best-strikerates,Dale; Steyn,Overseas,Deccan Chargers,12,12,45.3,299,14,16-Mar,21.35,6.57,19.5,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Wayne; Parnell,Overseas,Pune Warriors India,8,8,29.2,213,9,Mar-35,23.66,7.26,19.55,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Morne; Morkel,Overseas,Delhi Daredevils,11,11,43,325,13,18-Mar,25,7.55,19.84,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Dwayne; Bravo,Overseas,Chennai Super Kings,6,6,20,157,6,21-Feb,26.16,7.85,20,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Ajit; Agarkar,Indian,Delhi Daredevils,7,7,27,231,8,23-Feb,28.87,8.55,20.25,0,0
http://www.iplt20.com/stats/2011/best-strikerates,James; Franklin,Overseas,Mumbai Indians,8,6,10.1,99,3,Feb-35,33,9.73,20.33,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Ashok; Dinda,Indian,Delhi Daredevils,6,5,17,152,5,Feb-42,30.4,8.94,20.4,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Jacques; Kallis,Overseas,Kolkata Knight Riders,15,9,24,170,7,16-Feb,24.28,7.08,20.57,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Paul; Valthaty,Overseas,Kings XI Punjab,14,9,24.1,189,7,29-Apr,27,7.82,20.71,1,0
http://www.iplt20.com/stats/2011/best-strikerates,Alfonso; Thomas,Overseas,Pune Warriors India,11,11,38.3,297,11,23-Feb,27,7.71,21,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Siddharth; Trivedi,Indian,Rajasthan Royals,12,12,35.4,303,10,15-Mar,30.3,8.49,21.4,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Ryan; McLaren,Overseas,Kings XI Punjab,6,6,18,178,5,Feb-33,35.6,9.88,21.6,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Shane; Warne,Overseas,Rajasthan Royals,13,12,47,297,13,16-Mar,22.84,6.31,21.69,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Bhuvneshwar; Kumar,Indian,Pune Warriors India,4,4,11,67,3,14-Feb,22.33,6.09,22,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Pragyan; Ojha,Indian,Deccan Chargers,10,10,36.5,267,10,26-Mar,26.7,7.24,22.1,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Vinay; Kumar,Indian,Kochi Tuskers Kerala,13,13,44.4,335,12,25-Mar,27.91,7.5,22.33,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Harbhajan; Singh,Indian,Mumbai Indians,15,15,53,370,14,18-May,26.42,6.98,22.71,0,1
http://www.iplt20.com/stats/2011/best-strikerates,Jesse; Ryder,Overseas,Pune Warriors India,13,7,15.2,118,4,8-Jan,29.5,7.69,23,0,0
http://www.iplt20.com/stats/2011/best-strikerates,RP; Singh,Indian,Kochi Tuskers Kerala,14,14,50,345,13,25-Apr,26.53,6.9,23.07,1,0
http://www.iplt20.com/stats/2011/best-strikerates,P; Parameswaran,Overseas,Kochi Tuskers Kerala,5,5,15.4,137,4,20-Feb,34.25,8.74,23.5,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Ishant; Sharma,Indian,Deccan Chargers,12,12,44,314,11,12-May,28.54,7.13,24,0,1
http://www.iplt20.com/stats/2011/best-strikerates,Rajat; Bhatia,Indian,Kolkata Knight Riders,14,12,32,210,8,22-Mar,26.25,6.56,24,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Dhawal; Kulkarni,Indian,Mumbai Indians,6,6,20,149,5,26-Mar,29.8,7.45,24,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Shrikant; Wagh,Indian,Pune Warriors India,7,7,16,121,4,16-Mar,30.25,7.56,24,0,0
http://www.iplt20.com/stats/2011/best-strikerates,JJ; van der Wath,Overseas,Royal Challengers Bangalore,3,3,12,129,3,Feb-49,43,10.75,24,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Dan; Christian,Overseas,Deccan Chargers,14,14,45.4,350,11,13-Feb,31.81,7.66,24.9,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Irfan; Pathan,Indian,Delhi Daredevils,14,13,45.5,344,11,28-Mar,31.27,7.5,25,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Zaheer; Khan,Indian,Royal Challengers Bangalore,15,15,59,455,14,Mar-32,32.5,7.71,25.28,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Kieron; Pollard,Overseas,Mumbai Indians,16,16,42.3,361,10,24-Feb,36.1,8.49,25.5,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Daniel; Vettori,Overseas,Royal Challengers Bangalore,13,13,51.4,311,12,19-Mar,25.91,6.01,25.83,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Shadab; Jakati,Overseas,Chennai Super Kings,15,14,44.1,336,10,21-Feb,33.6,7.6,26.5,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Lakshmipathy; Balaji,Indian,Kolkata Knight Riders,14,14,44.2,371,10,15-Mar,37.1,8.36,26.6,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Chris; Gayle,Overseas,Royal Challengers Bangalore,12,12,36,244,8,21-Mar,30.5,6.77,27,0,0
http://www.iplt20.com/stats/2011/best-strikerates,JP; Duminy,Overseas,Deccan Chargers,10,8,18,143,4,3-Jan,35.75,7.94,27,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Shanthakumaran; Sreesanth,Indian,Kochi Tuskers Kerala,9,9,31.5,206,7,10-Feb,29.42,6.47,27.28,0,0
http://www.iplt20.com/stats/2011/best-strikerates,James; Hopes,Overseas,Delhi Daredevils,10,9,32,272,7,25-Jan,38.85,8.5,27.42,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Praveen; Kumar,Indian,Kings XI Punjab,13,13,46,345,10,19-Feb,34.5,7.5,27.6,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Shahbaz; Nadeem,Overseas,Delhi Daredevils,5,5,19,142,4,Feb-39,35.5,7.47,28.5,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Tim; Southee,Overseas,Chennai Super Kings,5,5,19,166,4,30-Jan,41.5,8.73,28.5,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Suraj; Randiv,Indian,Chennai Super Kings,8,8,29,223,6,24-Feb,37.16,7.68,29,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Abhishek; Nayar,Indian,Kings XI Punjab,10,6,10.1,95,2,22-Jan,47.5,9.34,30.5,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Johan; Botha,Overseas,Rajasthan Royals,10,10,36,239,7,6-Mar,34.14,6.63,30.85,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Ravindra; Jadeja,,Kochi Tuskers Kerala,14,14,42,305,8,25-Feb,38.12,7.26,31.5,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Shane; Watson,Overseas,Rajasthan Royals,11,10,36,241,6,19-Mar,40.16,6.69,36,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Varun; Aaron,Overseas,Delhi Daredevils,4,3,12,82,2,20-Jan,41,6.83,36,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Ramesh; Powar,Indian,Kochi Tuskers Kerala,5,5,12,112,2,20-Jan,56,9.33,36,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Ali; Murtaza,Overseas,Mumbai Indians,5,5,20,117,3,18-Feb,39,5.85,40,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Abhimanyu; Mithun,Indian,Royal Challengers Bangalore,12,12,34,321,5,Feb-37,64.2,9.44,40.8,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Suresh; Raina,Indian,Chennai Super Kings,16,12,27.3,201,4,Feb-00,50.25,7.3,41.25,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Thisara; Perera,Overseas,Kochi Tuskers Kerala,4,4,14,111,2,30-Jan,55.5,7.92,42,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Ashok; Menaria,Indian,Rajasthan Royals,13,9,15,121,2,20-Feb,60.5,8.06,45,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Virat; Kohli,Indian,Royal Challengers Bangalore,16,10,17,139,2,8-Jan,69.5,8.17,51,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Umesh; Yadav,Indian,Delhi Daredevils,7,6,18,169,2,Feb-29,84.5,9.38,54,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Brett; Lee,Overseas,Kolkata Knight Riders,12,12,45.2,338,5,12-Jan,67.6,7.45,54.4,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Muttiah; Muralitharan,Overseas,Kochi Tuskers Kerala,5,5,19,141,2,18-Jan,70.5,7.42,57,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Tillakaratne; Dilshan,Overseas,Royal Challengers Bangalore,10,6,12,108,1,30-Jan,108,9,72,0,0
http://www.iplt20.com/stats/2011/best-strikerates,Murali; Kartik,Indian,Pune Warriors India,6,6,20.5,166,1,27-Jan,166,7.96,125,0,0
